image_path,mask_path,has_solar,dataset,split,quality
data/raw\dataset2\train\tile_img_9_12_png.rf.c5b33f1fdf9c43f6a414dbb5baee9214.jpg,data/processed\masks\dataset2_train_tile_img_9_12_png.rf.c5b33f1fdf9c43f6a414dbb5baee9214.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_18_10_png.rf.7e9dce708ca2da3afa39777b4ef32fd6.jpg,data/processed\masks\dataset2_train_tile_img_18_10_png.rf.7e9dce708ca2da3afa39777b4ef32fd6.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_15_25_png.rf.bc7d3225bd404ca7b0c0cdd8e36fa9bd.jpg,data/processed\masks\dataset2_train_tile_img_15_25_png.rf.bc7d3225bd404ca7b0c0cdd8e36fa9bd.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_1_9_png.rf.3f2d0f9fbea80dde5ae60556581914a2.jpg,data/processed\masks\dataset2_train_tile_img_1_9_png.rf.3f2d0f9fbea80dde5ae60556581914a2.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_32_23_png.rf.ef83cf40883c187f6df72afe051a9468.jpg,data/processed\masks\dataset2_train_tile_img_32_23_png.rf.ef83cf40883c187f6df72afe051a9468.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_5_27_png.rf.92573dfe05b66d3bef892697ee40e87b.jpg,data/processed\masks\dataset2_train_tile_img_5_27_png.rf.92573dfe05b66d3bef892697ee40e87b.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_5_23_png.rf.e02f7cb8edd7a2878dbb3a8994bd527a.jpg,data/processed\masks\dataset2_train_tile_img_5_23_png.rf.e02f7cb8edd7a2878dbb3a8994bd527a.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_4_22_png.rf.b1189dc3ab5224c5394868d083488fb4.jpg,data/processed\masks\dataset2_train_tile_img_4_22_png.rf.b1189dc3ab5224c5394868d083488fb4.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_33_0_png.rf.be268e308d2f9ed30879e2335aed3500.jpg,data/processed\masks\dataset2_train_tile_img_33_0_png.rf.be268e308d2f9ed30879e2335aed3500.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_7_0_png.rf.85126eba6c390ebfe716ab398ec07b11.jpg,data/processed\masks\dataset2_train_tile_img_7_0_png.rf.85126eba6c390ebfe716ab398ec07b11.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_6_26_png.rf.d06f90d13920f83159b8340e2a93b4b0.jpg,data/processed\masks\dataset2_train_tile_img_6_26_png.rf.d06f90d13920f83159b8340e2a93b4b0.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_5_26_png.rf.140d76715fc938f9cc7271af6a1b47e8.jpg,data/processed\masks\dataset2_train_tile_img_5_26_png.rf.140d76715fc938f9cc7271af6a1b47e8.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_19_17_png.rf.f3ca722c37cb20c79b859c4669c73b62.jpg,data/processed\masks\dataset2_train_tile_img_19_17_png.rf.f3ca722c37cb20c79b859c4669c73b62.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_34_19_png.rf.c91548afce1e7de6781214a17d3df55c.jpg,data/processed\masks\dataset2_train_tile_img_34_19_png.rf.c91548afce1e7de6781214a17d3df55c.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_11_25_png.rf.78e064d5692816b616559b3fa583792f.jpg,data/processed\masks\dataset2_train_tile_img_11_25_png.rf.78e064d5692816b616559b3fa583792f.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_21_6_png.rf.6027db26acbd2533f8a2c7d14d5a3f62.jpg,data/processed\masks\dataset2_train_tile_img_21_6_png.rf.6027db26acbd2533f8a2c7d14d5a3f62.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_0_3_png.rf.056fb47e653b689835b9041e89d62c29.jpg,data/processed\masks\dataset2_train_tile_img_0_3_png.rf.056fb47e653b689835b9041e89d62c29.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_18_2_png.rf.7cc8dc809450d302b150df9cc6391f00.jpg,data/processed\masks\dataset2_train_tile_img_18_2_png.rf.7cc8dc809450d302b150df9cc6391f00.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_31_25_png.rf.453b5e2d235f2bc05c0ea238b3e1cf48.jpg,data/processed\masks\dataset2_train_tile_img_31_25_png.rf.453b5e2d235f2bc05c0ea238b3e1cf48.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_5_17_png.rf.4670a5ac04afbd7bbc0178c9efc2f1a8.jpg,data/processed\masks\dataset2_train_tile_img_5_17_png.rf.4670a5ac04afbd7bbc0178c9efc2f1a8.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_30_18_png.rf.e46e33bbab4cd7aac1f8699d0420123e.jpg,data/processed\masks\dataset2_train_tile_img_30_18_png.rf.e46e33bbab4cd7aac1f8699d0420123e.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_26_24_png.rf.234f10cf6a5d2a475603068916805aaf.jpg,data/processed\masks\dataset2_train_tile_img_26_24_png.rf.234f10cf6a5d2a475603068916805aaf.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_22_3_png.rf.b3dbbcaca7f800050a7f4e70ea0e8a43.jpg,data/processed\masks\dataset2_train_tile_img_22_3_png.rf.b3dbbcaca7f800050a7f4e70ea0e8a43.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_26_23_png.rf.53bb7e4631c83192f57e28f55ef7c512.jpg,data/processed\masks\dataset2_train_tile_img_26_23_png.rf.53bb7e4631c83192f57e28f55ef7c512.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_7_15_png.rf.1b932c15ec366fad912656d9d68794e0.jpg,data/processed\masks\dataset2_train_tile_img_7_15_png.rf.1b932c15ec366fad912656d9d68794e0.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_25_3_png.rf.af860fbcf3a155eaf0cf8708d09ff803.jpg,data/processed\masks\dataset2_train_tile_img_25_3_png.rf.af860fbcf3a155eaf0cf8708d09ff803.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_14_1_png.rf.1fe75602aad9db92a6a221f9aeaca039.jpg,data/processed\masks\dataset2_train_tile_img_14_1_png.rf.1fe75602aad9db92a6a221f9aeaca039.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_1_25_png.rf.4fa64ee0a24358af04614baf8fc79d32.jpg,data/processed\masks\dataset2_train_tile_img_1_25_png.rf.4fa64ee0a24358af04614baf8fc79d32.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_14_13_png.rf.fbee1adec7aea9e3df96b8bb58ee42b7.jpg,data/processed\masks\dataset2_train_tile_img_14_13_png.rf.fbee1adec7aea9e3df96b8bb58ee42b7.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_8_15_png.rf.dc5b4fdab17a06c93b1fd5108aff95f6.jpg,data/processed\masks\dataset2_train_tile_img_8_15_png.rf.dc5b4fdab17a06c93b1fd5108aff95f6.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_16_16_png.rf.d4dfc9a091b0e5d3d0fb433cb3157ad4.jpg,data/processed\masks\dataset2_train_tile_img_16_16_png.rf.d4dfc9a091b0e5d3d0fb433cb3157ad4.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_2_23_png.rf.d686ef6a30624f5a7ddf8bd99a7fec5f.jpg,data/processed\masks\dataset2_train_tile_img_2_23_png.rf.d686ef6a30624f5a7ddf8bd99a7fec5f.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_33_15_png.rf.75c3df938fa89b8db086945d7042d59f.jpg,data/processed\masks\dataset2_train_tile_img_33_15_png.rf.75c3df938fa89b8db086945d7042d59f.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_16_19_png.rf.ee621c2155b98ac6653239f81cb47345.jpg,data/processed\masks\dataset2_train_tile_img_16_19_png.rf.ee621c2155b98ac6653239f81cb47345.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_26_26_png.rf.6c547632e32a357078c3a4da1439b310.jpg,data/processed\masks\dataset2_train_tile_img_26_26_png.rf.6c547632e32a357078c3a4da1439b310.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_15_8_png.rf.8b94699f28e32d1942e83c913d601173.jpg,data/processed\masks\dataset2_train_tile_img_15_8_png.rf.8b94699f28e32d1942e83c913d601173.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_13_8_png.rf.877b0376412c305873b055b82ce832ae.jpg,data/processed\masks\dataset2_train_tile_img_13_8_png.rf.877b0376412c305873b055b82ce832ae.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_23_3_png.rf.1cfecb85dddb0e382108464a869d198c.jpg,data/processed\masks\dataset2_train_tile_img_23_3_png.rf.1cfecb85dddb0e382108464a869d198c.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_25_8_png.rf.9c1b8f12f1f3875d24a1b1fdf38a3dc3.jpg,data/processed\masks\dataset2_train_tile_img_25_8_png.rf.9c1b8f12f1f3875d24a1b1fdf38a3dc3.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_18_8_png.rf.c2d65aef3d1ed75f1ae7ce7a55e792b5.jpg,data/processed\masks\dataset2_train_tile_img_18_8_png.rf.c2d65aef3d1ed75f1ae7ce7a55e792b5.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_30_19_png.rf.275dc6e5a10c2bd8a9ef76db6360f437.jpg,data/processed\masks\dataset2_train_tile_img_30_19_png.rf.275dc6e5a10c2bd8a9ef76db6360f437.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_32_27_png.rf.330a41f4d06ef739a27d17265eb453e2.jpg,data/processed\masks\dataset2_train_tile_img_32_27_png.rf.330a41f4d06ef739a27d17265eb453e2.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_17_26_png.rf.c059e029a3e723609afdef52c97b0671.jpg,data/processed\masks\dataset2_train_tile_img_17_26_png.rf.c059e029a3e723609afdef52c97b0671.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_13_23_png.rf.c9cfbc8d932e7383489f051fb79b3cde.jpg,data/processed\masks\dataset2_train_tile_img_13_23_png.rf.c9cfbc8d932e7383489f051fb79b3cde.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_25_1_png.rf.75809d16884a3b157606b86bae74dfd2.jpg,data/processed\masks\dataset2_train_tile_img_25_1_png.rf.75809d16884a3b157606b86bae74dfd2.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_27_13_png.rf.3f862cde37c6e653219f73462b161eb2.jpg,data/processed\masks\dataset2_train_tile_img_27_13_png.rf.3f862cde37c6e653219f73462b161eb2.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_19_19_png.rf.91c4a825d952095e1662e945b1e8d258.jpg,data/processed\masks\dataset2_train_tile_img_19_19_png.rf.91c4a825d952095e1662e945b1e8d258.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_3_22_png.rf.51d87c50dbae3d0cd701ded299269c27.jpg,data/processed\masks\dataset2_train_tile_img_3_22_png.rf.51d87c50dbae3d0cd701ded299269c27.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_21_0_png.rf.4e61834b2774ada0a0840a98b5a52875.jpg,data/processed\masks\dataset2_train_tile_img_21_0_png.rf.4e61834b2774ada0a0840a98b5a52875.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_21_13_png.rf.85033beea18fd33a6eea32957861d730.jpg,data/processed\masks\dataset2_train_tile_img_21_13_png.rf.85033beea18fd33a6eea32957861d730.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_13_1_png.rf.90199e4f3d906164631ed85fa4e6514f.jpg,data/processed\masks\dataset2_train_tile_img_13_1_png.rf.90199e4f3d906164631ed85fa4e6514f.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_25_2_png.rf.b1b749addc3f2598b092c99d72363643.jpg,data/processed\masks\dataset2_train_tile_img_25_2_png.rf.b1b749addc3f2598b092c99d72363643.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_32_10_png.rf.84460eb62aa809182c40caac1a381f37.jpg,data/processed\masks\dataset2_train_tile_img_32_10_png.rf.84460eb62aa809182c40caac1a381f37.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_30_12_png.rf.43cb95c4c65f53dd9acd235e152911c2.jpg,data/processed\masks\dataset2_train_tile_img_30_12_png.rf.43cb95c4c65f53dd9acd235e152911c2.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_21_9_png.rf.c100af4cc6976c934c3ef9508719659d.jpg,data/processed\masks\dataset2_train_tile_img_21_9_png.rf.c100af4cc6976c934c3ef9508719659d.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_30_20_png.rf.b4ad369debdae11129762055eb372f60.jpg,data/processed\masks\dataset2_train_tile_img_30_20_png.rf.b4ad369debdae11129762055eb372f60.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_0_23_png.rf.502ff53db623edae18464a3edec9dc6f.jpg,data/processed\masks\dataset2_train_tile_img_0_23_png.rf.502ff53db623edae18464a3edec9dc6f.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_29_11_png.rf.6b95b2efeb5eaf59b0d6fbacf3cd9691.jpg,data/processed\masks\dataset2_train_tile_img_29_11_png.rf.6b95b2efeb5eaf59b0d6fbacf3cd9691.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_18_23_png.rf.178eb10252de0157fea36356d4540e6d.jpg,data/processed\masks\dataset2_train_tile_img_18_23_png.rf.178eb10252de0157fea36356d4540e6d.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_17_27_png.rf.ea30c7900a36052e9d8817ecbcca1979.jpg,data/processed\masks\dataset2_train_tile_img_17_27_png.rf.ea30c7900a36052e9d8817ecbcca1979.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_8_26_png.rf.b54fbd395b8147d85a700ccb1fda0267.jpg,data/processed\masks\dataset2_train_tile_img_8_26_png.rf.b54fbd395b8147d85a700ccb1fda0267.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_11_27_png.rf.fcb645d6d21f641fddf33d7e380f7f31.jpg,data/processed\masks\dataset2_train_tile_img_11_27_png.rf.fcb645d6d21f641fddf33d7e380f7f31.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_27_26_png.rf.6a973c6da200e94aa7e75d286871fe16.jpg,data/processed\masks\dataset2_train_tile_img_27_26_png.rf.6a973c6da200e94aa7e75d286871fe16.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_14_11_png.rf.739c8aa8c1a9a93141a3b85c81ba7e99.jpg,data/processed\masks\dataset2_train_tile_img_14_11_png.rf.739c8aa8c1a9a93141a3b85c81ba7e99.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_29_25_png.rf.569ef491e232f3ea995307e23da47cf8.jpg,data/processed\masks\dataset2_train_tile_img_29_25_png.rf.569ef491e232f3ea995307e23da47cf8.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_19_12_png.rf.cd00ca79412a2d841608dfa788ccc351.jpg,data/processed\masks\dataset2_train_tile_img_19_12_png.rf.cd00ca79412a2d841608dfa788ccc351.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_9_20_png.rf.ac44127f0ab032fd8a0b2689dbd3b511.jpg,data/processed\masks\dataset2_train_tile_img_9_20_png.rf.ac44127f0ab032fd8a0b2689dbd3b511.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_29_26_png.rf.7d22b585df8aaf6eba20058e63763fe3.jpg,data/processed\masks\dataset2_train_tile_img_29_26_png.rf.7d22b585df8aaf6eba20058e63763fe3.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_25_13_png.rf.415b6f68c746cdefdfb34f8c030720d4.jpg,data/processed\masks\dataset2_train_tile_img_25_13_png.rf.415b6f68c746cdefdfb34f8c030720d4.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_9_26_png.rf.662fa2662ca5300d50a6c316605451ba.jpg,data/processed\masks\dataset2_train_tile_img_9_26_png.rf.662fa2662ca5300d50a6c316605451ba.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_34_17_png.rf.42d8b0e3cc56efc32253b8fcbeb331ad.jpg,data/processed\masks\dataset2_train_tile_img_34_17_png.rf.42d8b0e3cc56efc32253b8fcbeb331ad.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_20_11_png.rf.c0eb0ab28736b918abfb86c8148698ff.jpg,data/processed\masks\dataset2_train_tile_img_20_11_png.rf.c0eb0ab28736b918abfb86c8148698ff.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_27_16_png.rf.29c94cfe94ed02bd25b144f0d81fe2e3.jpg,data/processed\masks\dataset2_train_tile_img_27_16_png.rf.29c94cfe94ed02bd25b144f0d81fe2e3.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_23_4_png.rf.3fa5f9c0456efef3e796d18fb97981f3.jpg,data/processed\masks\dataset2_train_tile_img_23_4_png.rf.3fa5f9c0456efef3e796d18fb97981f3.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_4_0_png.rf.01e57aa87a4378b9278288f5a513ab66.jpg,data/processed\masks\dataset2_train_tile_img_4_0_png.rf.01e57aa87a4378b9278288f5a513ab66.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_12_21_png.rf.8f4ba839338d218a9e2616917b426ba9.jpg,data/processed\masks\dataset2_train_tile_img_12_21_png.rf.8f4ba839338d218a9e2616917b426ba9.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_13_7_png.rf.abec650a5c917ed232fcd7c17a51cc5b.jpg,data/processed\masks\dataset2_train_tile_img_13_7_png.rf.abec650a5c917ed232fcd7c17a51cc5b.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_16_2_png.rf.51e5e694107300145eb7ea92dd3bd51f.jpg,data/processed\masks\dataset2_train_tile_img_16_2_png.rf.51e5e694107300145eb7ea92dd3bd51f.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_8_10_png.rf.d022a62852a79a77f28122f681e72aa3.jpg,data/processed\masks\dataset2_train_tile_img_8_10_png.rf.d022a62852a79a77f28122f681e72aa3.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_20_3_png.rf.b2bf1d44bc1d28e071e6aedfdfc17313.jpg,data/processed\masks\dataset2_train_tile_img_20_3_png.rf.b2bf1d44bc1d28e071e6aedfdfc17313.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_22_8_png.rf.d558fd7801894c5cfaa3f3d403021730.jpg,data/processed\masks\dataset2_train_tile_img_22_8_png.rf.d558fd7801894c5cfaa3f3d403021730.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_19_9_png.rf.66ce778c300a840f1990f012ee80af99.jpg,data/processed\masks\dataset2_train_tile_img_19_9_png.rf.66ce778c300a840f1990f012ee80af99.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_4_19_png.rf.7ee5372cee85178c99ecac7f728c2c43.jpg,data/processed\masks\dataset2_train_tile_img_4_19_png.rf.7ee5372cee85178c99ecac7f728c2c43.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_10_10_png.rf.1d70c26dcdf5870161747db43086df11.jpg,data/processed\masks\dataset2_train_tile_img_10_10_png.rf.1d70c26dcdf5870161747db43086df11.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_14_26_png.rf.2a61fd0c5058d92b9473df29d3028474.jpg,data/processed\masks\dataset2_train_tile_img_14_26_png.rf.2a61fd0c5058d92b9473df29d3028474.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_17_18_png.rf.b12d21cc55a626ebfdd23212c76fe676.jpg,data/processed\masks\dataset2_train_tile_img_17_18_png.rf.b12d21cc55a626ebfdd23212c76fe676.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_26_22_png.rf.466df9f429c59440774c4396a105134a.jpg,data/processed\masks\dataset2_train_tile_img_26_22_png.rf.466df9f429c59440774c4396a105134a.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_31_13_png.rf.b7420a0a885acbb1460ee47830d9d198.jpg,data/processed\masks\dataset2_train_tile_img_31_13_png.rf.b7420a0a885acbb1460ee47830d9d198.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_18_12_png.rf.3594660d1392acf09d7ae2f897df51cc.jpg,data/processed\masks\dataset2_train_tile_img_18_12_png.rf.3594660d1392acf09d7ae2f897df51cc.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_1_5_png.rf.affe790572a40cecb54d457da589543f.jpg,data/processed\masks\dataset2_train_tile_img_1_5_png.rf.affe790572a40cecb54d457da589543f.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_22_9_png.rf.98c9bb0d94d9ee028c518287fb7ab5ce.jpg,data/processed\masks\dataset2_train_tile_img_22_9_png.rf.98c9bb0d94d9ee028c518287fb7ab5ce.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_20_18_png.rf.ab44ec0ac48247119191c74a56cb9e8c.jpg,data/processed\masks\dataset2_train_tile_img_20_18_png.rf.ab44ec0ac48247119191c74a56cb9e8c.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_33_12_png.rf.a59282af85c6db0bb3d51e4023d8cb6a.jpg,data/processed\masks\dataset2_train_tile_img_33_12_png.rf.a59282af85c6db0bb3d51e4023d8cb6a.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_1_10_png.rf.9d41c71f9126d1ea5ae04bdd88af5a18.jpg,data/processed\masks\dataset2_train_tile_img_1_10_png.rf.9d41c71f9126d1ea5ae04bdd88af5a18.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_12_25_png.rf.6b193ec4c4b91b8cfc07768b78ff50f7.jpg,data/processed\masks\dataset2_train_tile_img_12_25_png.rf.6b193ec4c4b91b8cfc07768b78ff50f7.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_17_23_png.rf.acf073cf448cdf14e64820f1e7fce53b.jpg,data/processed\masks\dataset2_train_tile_img_17_23_png.rf.acf073cf448cdf14e64820f1e7fce53b.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_28_5_png.rf.b4faf5d37b92564a6e48965eb17aa7e1.jpg,data/processed\masks\dataset2_train_tile_img_28_5_png.rf.b4faf5d37b92564a6e48965eb17aa7e1.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_13_27_png.rf.5c17b2401b79f438afb6c75f47f5d383.jpg,data/processed\masks\dataset2_train_tile_img_13_27_png.rf.5c17b2401b79f438afb6c75f47f5d383.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_6_21_png.rf.91f95ec059403f099da7255e99970bce.jpg,data/processed\masks\dataset2_train_tile_img_6_21_png.rf.91f95ec059403f099da7255e99970bce.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_1_17_png.rf.8bb8feab76492484b824441339d2a8c7.jpg,data/processed\masks\dataset2_train_tile_img_1_17_png.rf.8bb8feab76492484b824441339d2a8c7.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_18_13_png.rf.1941bd4c40291e70a6f5d13ed6e9ae82.jpg,data/processed\masks\dataset2_train_tile_img_18_13_png.rf.1941bd4c40291e70a6f5d13ed6e9ae82.png,1,dataset2,train,high
data/raw\dataset2\train\tile_img_11_1_png.rf.3a1404d2164240f7c9b4d0dfaa67fe40.jpg,data/processed\masks\dataset2_train_tile_img_11_1_png.rf.3a1404d2164240f7c9b4d0dfaa67fe40.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_25_24_png.rf.09b52254390258c091b867f6e51b74b5.jpg,data/processed\masks\dataset2_train_tile_img_25_24_png.rf.09b52254390258c091b867f6e51b74b5.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_32_24_png.rf.0f87214d3be51c99c14bbde94eb655fe.jpg,data/processed\masks\dataset2_train_tile_img_32_24_png.rf.0f87214d3be51c99c14bbde94eb655fe.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_24_19_png.rf.31a69d5d87c3d08164bc90d498c4c6f5.jpg,data/processed\masks\dataset2_train_tile_img_24_19_png.rf.31a69d5d87c3d08164bc90d498c4c6f5.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_22_18_png.rf.8adf00ab80ba6d8a80875945d833f4d3.jpg,data/processed\masks\dataset2_train_tile_img_22_18_png.rf.8adf00ab80ba6d8a80875945d833f4d3.png,0,dataset2,train,high
data/raw\dataset2\train\tile_img_1_15_png.rf.1049b2fe8ff8ec5a61e493ac19892203.jpg,data/processed\masks\dataset2_train_tile_img_1_15_png.rf.1049b2fe8ff8ec5a61e493ac19892203.png,0,dataset2,train,high
